IEG;INDE;IAN;IPS;PONTO_VIRADA;PEDRA;IPV;IPP;IAA;IDA;ano;aluno_id
9.7;7.9691670000000006;10.0;3.75;0.0;Ametista;8.25;8.125;7.91667;7.0;2020;378
2.8;4.151;5.0;5.0;0.0;Quartzo;3.5;5.6;10.0;1.7;2021;379
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;379
6.6;5.6825;5.0;5.0;0.0;Quartzo;4.833323333333333;5.625;10.000020000000001;4.166666666666667;2020;379
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;380
0.0;5.3950000000000005;10.0;4.375;0.0;Quartzo;0.0;0.0;0.0;8.8;2020;380
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;380
9.8;6.443336;5.0;2.5;0.0;Ágata;4.16667;2.5;9.500020000000001;8.5;2020;381
8.3;7.052;5.0;6.3;0.0;Ametista;6.6;7.8;9.5;6.1;2021;381
6.891025641025642;6.953207128205129;5.0;5.625;0.0;Ágata;7.25;5.625;9.000020000000001;8.0;2022;381
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;382
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;382
10.0;8.848334000000001;10.0;6.875;0.0;Ametista;0.0;0.0;8.33334;9.1;2020;382
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;383
5.8;6.915;5.0;7.5;0.0;Ametista;7.8;7.2;9.5;6.3;2021;383
10.0;7.918752;5.0;6.875;0.0;Ametista;7.5;7.8125;9.500020000000001;7.5;2020;383
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;384
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;384
9.2;7.418;5.0;8.8;1.0;Ametista;9.1;8.1;8.5;3.6;2021;384
8.6;7.338057;5.0;7.5;0.0;Ametista;7.611113333333334;7.708333333333334;8.75001;6.0;2020;385
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;385
3.9;5.435;5.0;7.5;0.0;Quartzo;6.4;7.3;8.8;2.6;2021;385
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;386
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;386
8.69551282051282;6.655769897435897;5.0;4.375;0.0;Ágata;7.91666;5.625;8.500020000000001;4.916666666666666;2022;386
5.8;6.19;5.0;5.0;0.0;Ágata;5.9;7.3;7.9;6.6;2021;387
5.6;6.289445333333333;5.0;4.375;0.0;Ágata;7.222216666666665;6.875;9.000020000000001;6.0;2020;387
5.126395534290271;5.159305551302499;5.0;6.25;0.0;Quartzo;4.79166;6.5625;7.5;3.222222222222222;2022;387
3.8;6.007;5.0;7.5;0.0;Ágata;7.7;7.5;9.5;3.8;2021;388
8.8;7.0419453333333335;5.0;7.5;0.0;Ágata;7.222216666666665;6.875;8.000020000000001;5.5;2020;388
8.756613756613756;6.445768751322752;5.0;7.5;0.0;Ágata;7.055553333333332;5.833333333333334;9.50002;2.5;2022;388
9.0;8.404168666666667;5.0;7.5;1.0;Ametista;9.000006666666666;8.541666666666666;8.33334;9.333333333333334;2020;389
8.6;8.201;5.0;6.3;0.0;Ametista;8.9;9.4;8.3;9.0;2021;389
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;389
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;390
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;390
5.3;7.425278666666666;10.0;7.5;0.0;Ametista;7.38889;7.708333333333334;8.33334;7.666666666666667;2020;390
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;391
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;391
9.245857699805068;8.057507539961014;5.0;5.625;1.0;Ametista;9.16667;5.625;9.50002;9.0;2022;391
8.094541910331383;7.22724271539961;10.0;5.625;0.0;Ametista;7.499995;5.625;8.500020000000001;5.666666666666667;2022;392
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;392
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;392
6.7;7.26;5.0;7.5;0.0;Ametista;7.4;8.1;9.0;7.4;2021;393
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;393
7.5;7.212501333333334;10.0;6.875;0.0;Ágata;7.833329999999999;7.083333333333334;9.000020000000001;4.25;2020;393
5.3;6.053;5.0;6.9;0.0;Ágata;6.7;7.2;7.1;5.2;2021;394
5.3;5.934999666666666;5.0;5.0;0.0;Quartzo;6.166665;6.25;7.5;6.333333333333333;2020;394
8.895292207792206;7.056350274891774;2.5;5.0;0.0;Ametista;7.7916675;7.65625;7.5;7.266666666666666;2022;394
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;395
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;395
4.077797202797203;5.062781496114996;2.5;7.5;0.0;Quartzo;5.7499925;6.25;9.16668;2.777777777777777;2022;395
9.1;7.454722;5.0;7.5;0.0;Ametista;6.11111;8.125;7.5;8.0;2020;396
8.1;7.593;5.0;7.5;0.0;Ametista;8.7;7.7;7.9;7.2;2021;396
6.083816678845451;6.241624113546868;5.0;7.5;0.0;Ágata;6.333329999999999;7.1875;7.91667;4.988888888888888;2022;396
9.5;7.687500833333334;10.0;4.375;0.0;Ametista;6.7499975;7.5;9.16668;6.666666666666667;2020;397
2.8;4.257;10.0;3.1;0.0;Quartzo;3.8;4.6;6.7;2.5;2021;397
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;397
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;398
5.87121212121212;6.931326757575758;10.0;5.625;0.0;Ágata;7.999995;5.3125;9.50002;5.566666666666667;2022;398
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;398
4.6;4.233888;5.0;6.875;0.0;Quartzo;6.777773333333332;7.708333333333334;0.0;0.0;2020;399
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;399
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;399
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;400
4.3;4.864168666666667;5.0;3.75;0.0;Quartzo;7.5;7.291666666666667;9.000020000000001;0.0;2020;400
3.3;3.729;5.0;5.6;0.0;Quartzo;5.2;7.3;0.0;1.2;2021;400
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;401
9.9;8.410210333333334;10.0;7.5;0.0;Ametista;8.458335;7.96875;9.58335;6.166666666666667;2020;401
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;401
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;402
7.669227535068609;7.096346507013722;10.0;7.5;0.0;Ametista;6.999995;5.625;8.000020000000001;5.25;2022;402
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;402
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;403
5.284743991640544;5.596878687216997;10.0;6.25;0.0;Quartzo;6.95833;7.34375;0.0;3.944444444444445;2022;403
7.2;7.878;10.0;7.5;0.0;Ametista;8.5;7.9;9.2;6.4;2021;403
9.9;8.318544833333334;10.0;4.375;0.0;Ametista;8.5416725;8.59375;10.000020000000001;6.666666666666667;2020;404
9.660633484162895;8.940600419054803;10.0;8.125;1.0;Topázio;9.0833375;8.4375;8.33334;8.511111111111111;2022;404
9.2;8.499;10.0;7.5;0.0;Topázio;8.3;8.9;8.8;7.4;2021;404
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;405
8.3;7.767;10.0;7.5;0.0;Ametista;7.8;7.5;8.5;6.0;2021;405
8.38903743315508;7.011141486631016;10.0;7.5;0.0;Ágata;6.833326666666667;5.833333333333334;8.500020000000001;3.916666666666667;2022;405
8.8;7.978752000000001;5.0;7.5;0.0;Ametista;7.25;7.1875;9.000020000000001;9.5;2020;406
8.3;6.868;5.0;6.9;0.0;Ágata;5.4;7.5;9.0;6.4;2021;406
8.166666666666666;7.808336000000001;5.0;7.5;0.0;Ametista;7.833336666666667;6.25;9.000020000000001;9.166666666666668;2022;406
8.9;8.475;10.0;7.5;1.0;Topázio;9.4;9.2;8.3;6.6;2021;407
9.615384615384617;8.920648367521368;10.0;8.125;1.0;Topázio;9.583340000000002;8.90625;8.33334;7.722222222222222;2022;407
9.9;8.289376333333333;10.0;5.0;1.0;Ametista;9.166675000000001;8.59375;5.83333;7.666666666666667;2020;407
10.0;9.316669000000001;10.0;10.0;0.0;Topázio;8.333335;7.5;9.000020000000001;10.0;2020;408
9.2;8.699;10.0;8.8;0.0;Topázio;8.9;8.8;9.0;7.2;2021;408
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;408
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;409
8.393939393939394;6.380177212121212;5.0;5.0;0.0;Ágata;7.111113333333333;6.041666666666666;5.75;5.5;2022;409
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;409
5.132275132275131;5.19770335978836;5.0;7.5;0.0;Quartzo;6.583325;5.3125;0.0;5.366666666666667;2022;410
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;410
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;410
9.380844645550528;7.405336262443439;10.0;7.5;0.0;Ametista;7.41666;5.625;9.000020000000001;4.166666666666667;2022;411
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;411
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;411
9.393939393939394;7.744066545454546;10.0;7.5;0.0;Ametista;7.055549999999999;6.041666666666667;9.50002;5.75;2022;412
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;412
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;412
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;413
9.696969696969695;6.825507272727274;5.0;7.5;0.0;Ágata;7.555556666666667;6.25;8.500020000000001;3.25;2022;413
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;413
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;414
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;414
8.0;5.773612;5.0;7.5;0.0;Quartzo;6.888886666666666;8.541666666666666;6.9166799999999995;0.0;2020;414
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;415
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;415
8.72737556561086;6.315265946455505;2.5;7.5;0.0;Ágata;6.7083275;7.03125;7.91667;3.666666666666667;2022;415
8.8;7.349;5.0;4.4;0.0;Ametista;8.2;7.3;9.0;6.9;2021;416
8.132297717537991;7.021737821285376;5.0;5.625;0.0;Ágata;6.6249925;7.5;10.00002;6.288888888888889;2022;416
9.7;7.780279333333334;5.0;6.25;0.0;Ametista;8.22222;7.708333333333334;9.000020000000001;7.0;2020;416
8.005698005698004;7.480306934472935;10.0;7.5;0.0;Ametista;6.833326666666667;5.625;8.500020000000001;6.75;2022;417
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;417
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;417
8.491715399610136;6.706677413255361;5.0;5.625;0.0;Ágata;6.999995;5.625;9.000020000000001;5.416666666666667;2022;418
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;418
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;418
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;419
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;419
8.256563479623825;7.051313529258098;5.0;7.5;0.0;Ametista;6.8333275;7.5;10.00002;5.166666666666667;2022;419
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;420
9.233954451345756;8.199571556935819;5.0;7.5;1.0;Topázio;8.55556;6.25;9.50002;9.083333333333334;2022;420
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;420
5.9;7.137293833333334;5.0;7.5;0.0;Ágata;7.2500025;7.65625;9.58335;7.666666666666667;2020;421
6.14606227106227;5.580600676434676;5.0;5.0;0.0;Quartzo;4.37499;4.375;9.16668;5.611111111111111;2022;421
5.8;6.624;5.0;7.5;0.0;Ágata;6.9;7.7;9.2;5.8;2021;421
10.0;7.965;5.0;7.5;0.0;Ametista;7.7;8.4;9.0;7.2;2021;422
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;422
9.18837803320562;7.633511273307791;5.0;7.5;0.0;Ametista;8.083335;5.625;9.50002;7.083333333333334;2022;422
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;423
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;423
1.7;3.146;5.0;5.0;0.0;Quartzo;4.2;6.9;0.0;1.5;2021;423
5.0;5.99;5.0;7.5;0.0;Ágata;6.1;7.3;9.0;4.5;2021;424
7.677655677655677;6.77720046886447;5.0;6.25;0.0;Ágata;7.333336666666667;6.666666666666666;9.000020000000001;5.416666666666666;2022;424
8.8;7.912085;5.0;7.5;0.0;Ametista;7.416665;7.1875;9.000020000000001;9.0;2020;424
6.345970206264323;6.477875763475088;5.0;7.5;0.0;Ágata;6.6666625;7.03125;10.00002;4.611111111111112;2022;425
6.2;7.131665666666668;10.0;7.5;0.0;Ágata;5.666656666666667;6.666666666666667;8.75001;7.333333333333333;2020;425
6.4;6.642;5.0;7.5;0.0;Ágata;6.9;7.1;9.2;5.5;2021;425
6.5;6.645835333333333;5.0;7.5;0.0;Ágata;7.833333333333333;7.291666666666667;8.000020000000001;5.0;2020;426
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;426
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;426
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;427
9.22829183698749;8.565661700730832;10.0;6.875;0.0;Topázio;8.08334;5.625;9.50002;9.516666666666667;2022;427
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;427
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;428
8.337844611528823;7.592571588972432;5.0;7.5;0.0;Ametista;7.91667;6.25;9.000020000000001;7.833333333333334;2022;428
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;428
7.749881291547958;6.854144924976259;5.0;7.5;0.0;Ágata;7.5;6.041666666666667;8.000020000000001;5.75;2022;429
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;429
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;429
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;430
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;430
8.34008097165992;7.049267860998651;5.0;7.5;0.0;Ametista;7.666665;5.3125;8.000020000000001;6.333333333333334;2022;430
9.8;6.814172000000001;5.0;6.875;0.0;Ágata;3.8333499999999994;2.5;9.500020000000001;8.5;2020;431
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;431
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;431
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;432
7.222222222222223;4.948613444444445;5.0;5.0;0.0;Quartzo;3.750005;3.125;6.91668;3.75;2022;432
6.7;4.946;5.0;5.0;0.0;Quartzo;4.8;2.5;9.0;2.6;2021;432
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;433
10.0;8.263890666666667;10.0;7.5;1.0;Topázio;8.444443333333334;6.25;7.00002;7.5;2022;433
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;433
10.0;7.888891111111111;5.0;6.875;1.0;Ametista;8.38889;8.125;10.00002;6.055555555555556;2022;434
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;434
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;434
8.8;7.312779666666668;5.0;7.5;0.0;Ametista;8.055560000000002;8.749999999999998;7.50001;5.333333333333333;2020;435
4.7;4.169;5.0;0.0;0.0;Quartzo;3.5;7.5;6.7;3.0;2021;435
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;435
5.64102564102564;6.286539794871795;5.0;7.5;0.0;Ágata;7.166663333333332;6.25;9.000020000000001;4.75;2022;436
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;436
8.8;7.743;5.0;7.5;0.0;Ametista;8.4;8.5;9.5;6.3;2021;436
8.777777777777779;7.700002222222222;5.0;7.5;0.0;Ametista;7.555556666666667;5.833333333333334;8.500020000000001;8.75;2022;437
8.5;7.808335333333335;10.0;7.5;0.0;Ametista;7.333333333333333;7.916666666666668;10.000020000000001;5.5;2020;437
5.0;6.482;10.0;7.5;0.0;Ágata;6.6;7.7;8.5;4.0;2021;437
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;438
5.3;5.756;5.0;7.5;0.0;Ágata;6.1;7.5;9.2;2.8;2021;438
4.521078431372549;5.848312797385621;5.0;7.5;0.0;Quartzo;7.222219999999999;7.96875;7.91667;3.305555555555556;2022;438
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;439
3.6;4.931111666666667;5.0;7.5;0.0;Quartzo;6.055549999999999;7.916666666666668;9.58335;0.0;2020;439
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;439
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;440
8.1;7.382;5.0;7.5;0.0;Ametista;7.7;8.1;8.3;6.7;2021;440
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;440
7.4;7.599446;10.0;6.25;0.0;Ametista;6.72222;5.0;9.500020000000001;8.5;2020;441
7.9;7.571;5.0;6.3;0.0;Ametista;8.0;8.1;9.0;7.8;2021;441
5.765262340634195;6.802149357015729;10.0;5.625;0.0;Ágata;6.04166;7.34375;8.75001;6.344444444444445;2022;441
4.2;5.188;5.0;7.5;0.0;Quartzo;6.8;7.5;8.5;0.7;2021;442
10.0;8.216668;5.0;7.5;0.0;Ametista;7.33333;7.5;8.500020000000001;9.5;2020;442
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;442
9.7;7.670558000000001;5.0;7.5;0.0;Ametista;7.777780000000001;8.749999999999998;8.500020000000001;6.0;2020;443
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;443
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;443
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;444
9.342251950947604;7.284286390189521;5.0;7.5;0.0;Ametista;7.66667;6.458333333333334;8.000020000000001;5.933333333333334;2022;444
4.2;6.469;5.0;7.5;0.0;Ágata;8.1;8.1;9.5;5.1;2021;444
6.3;6.662085000000001;5.0;7.5;0.0;Ágata;7.916665;7.1875;9.000020000000001;4.75;2020;445
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;445
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;445
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;446
9.568151147098517;7.676131896086369;5.0;7.5;0.0;Ametista;7.916665;5.625;8.000020000000001;7.833333333333334;2022;446
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;446
10.0;7.0;5.0;5.0;0.0;Ágata;4.99999;2.5;8.500020000000001;9.5;2020;447
8.897630147630148;7.301750696192697;5.0;5.625;0.0;Ametista;7.611113333333334;6.041666666666667;8.500020000000001;7.416666666666666;2022;447
9.6;7.69;5.0;5.0;0.0;Ametista;8.7;7.9;9.5;6.4;2021;447
9.14141414141414;7.482452161616162;5.0;7.5;1.0;Ametista;8.500003333333334;6.875;9.000020000000001;5.583333333333333;2022;448
7.8;7.85;10.0;7.5;0.0;Ametista;8.1;7.5;9.2;6.3;2021;448
8.9;7.510557333333334;10.0;9.375;0.0;Ametista;8.444443333333332;8.541666666666666;9.500020000000001;1.5;2020;448
9.2;8.745557333333332;10.0;7.5;0.0;Topázio;7.277776666666666;7.5;9.500020000000001;10.0;2020;449
7.5;7.653;10.0;7.5;0.0;Ametista;8.6;8.5;8.5;4.9;2021;449
8.271604938271604;7.694600987654322;10.0;7.5;0.0;Ametista;8.055556666666666;6.458333333333334;8.000020000000001;6.166666666666666;2022;449
6.4;6.957083833333334;5.0;7.5;0.0;Ágata;7.2916675;8.4375;7.91667;6.666666666666667;2020;450
7.5;7.196;5.0;7.5;0.0;Ametista;8.3;8.1;7.1;6.3;2021;450
1.950757575757576;4.331819181818182;5.0;7.5;0.0;Quartzo;5.833336666666667;5.0;7.91667;1.166666666666667;2022;450
8.0;7.322224;10.0;6.25;0.0;Ametista;7.944443333333333;7.083333333333333;9.000020000000001;4.5;2020;451
5.0;5.667;5.0;7.5;0.0;Ágata;7.7;8.3;8.5;1.0;2021;451
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;451
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;452
8.705128205128204;7.003526974358975;5.0;5.625;0.0;Ágata;7.5;6.25;6.91668;6.916666666666667;2022;452
8.8;7.118;5.0;7.5;0.0;Ametista;8.3;8.1;7.0;4.8;2021;452
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;453
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;453
6.1;5.682502;5.0;7.5;0.0;Quartzo;7.75;8.125;8.500020000000001;0.0;2020;453
7.532623626373626;7.639929503052503;5.0;7.5;1.0;Ametista;8.666673333333332;7.65625;8.33334;7.755555555555556;2022;454
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;454
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;454
9.555555555555555;8.400003111111111;10.0;7.5;0.0;Topázio;7.777783333333335;6.666666666666666;9.000020000000001;8.083333333333332;2022;455
7.1;7.154;10.0;7.5;0.0;Ametista;7.2;7.3;8.5;4.9;2021;455
9.3;8.586392000000002;10.0;7.5;1.0;Topázio;9.277783333333334;7.708333333333334;9.500020000000001;7.0;2020;455
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;456
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;456
9.30959595959596;7.866088525252525;5.0;7.5;0.0;Ametista;8.333336666666668;6.875;8.500020000000001;7.75;2022;456
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;457
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;457
7.1;5.9116686666666665;10.0;5.625;0.0;Quartzo;7.833333333333333;5.625;8.000020000000001;0.0;2020;457
6.2;5.535835333333334;5.0;7.5;0.0;Quartzo;7.333333333333333;7.291666666666667;8.500020000000001;0.0;2020;458
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;458
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;458
6.9;5.938332666666667;5.0;3.125;0.0;Quartzo;7.666666666666667;8.125;6.66666;3.6666666666666665;2020;459
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;459
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;459
9.0;8.113544166666667;10.0;4.375;1.0;Ametista;8.958337499999999;8.59375;9.58335;6.333333333333333;2020;460
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;460
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;460
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;461
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;461
9.0;7.856253333333334;5.0;7.5;1.0;Ametista;8.83334;6.5625;9.000020000000001;7.416666666666666;2022;461
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;462
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;462
8.2;7.248334333333334;5.0;7.5;0.0;Ágata;7.666670000000001;8.333333333333334;7.91667;6.0;2020;462
8.3;8.292;10.0;7.5;0.0;Topázio;8.2;8.8;9.6;7.0;2021;463
9.23892773892774;7.674870047785548;10.0;5.0;0.0;Ametista;7.4583325;7.1875;9.16668;6.0;2022;463
9.7;8.291043;10.0;5.0;0.0;Ametista;7.583335;8.59375;8.75001;8.0;2020;463
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;464
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;464
8.4;6.841113666666667;10.0;7.5;0.0;Ágata;7.888893333333335;8.749999999999998;9.58335;0.0;2020;464
10.0;8.123;5.0;7.5;0.0;Ametista;8.6;7.8;8.5;7.6;2021;465
8.992200328407225;7.854693065681446;5.0;7.5;1.0;Ametista;8.750005;6.5625;8.000020000000001;8.0;2022;465
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;465
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;466
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;466
6.5;5.782291333333333;5.0;6.25;0.0;Quartzo;7.791665;7.65625;0.0;5.166666666666667;2020;466
7.5;6.622917999999999;5.0;6.875;0.0;Ágata;7.58333;7.1875;9.500020000000001;3.75;2020;467
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;467
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;467
7.5;7.426390666666667;5.0;5.0;0.0;Ametista;7.444443333333333;6.875;9.500020000000001;9.0;2020;468
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2022;468
6.3;6.583;10.0;7.5;0.0;Ágata;7.0;7.7;7.0;3.6;2021;468
8.23038073038073;7.500521257187258;10.0;5.625;0.0;Ametista;7.875;8.125;8.33334;5.355555555555555;2022;469
6.7;6.759;10.0;7.5;0.0;Ágata;5.2;7.3;6.3;6.4;2021;469
9.1;8.347085000000002;10.0;6.875;0.0;Ametista;7.91667;7.8125;8.75001;8.0;2020;469
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2021;470
9.251724137931037;7.664929827586207;5.0;6.875;1.0;Ametista;8.416665;5.9375;8.500020000000001;7.5;2022;470
0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2020;470
